Project_URL,Categories,Technology,Priority
https://www.magiccitytnba.org/,"Ecommerce , Website / Web App","Wordpress, Woocommerce",4
https://apps.shopify.com/collab-promotion-ads?surface_intra_position=1&surface_type=partners&surface_version=redesign,"Plugins / Apps / Extensions , Marketing / Sales",Shopify,5
https://apps.shopify.com/seo-link-building-app?surface_intra_position=2&surface_type=partners&surface_version=redesign,"Plugins / Apps / Extensions , SEO /  SEO Improvement / Google Rank",Shopify,5
https://www.3-i-innovation.com/,"Company / Corporate / Consulting Website / Firm, Website / Web App",Webflow,6
https://cggprelive.co.uk/,"Headless, Website / Web App, Competition /  Prize giveaway","React Js",4
https://testlabfinder.com/,"Marketplace, SAAS, Online Calculators, Request a quote / Multi-step Forms / Get a quote , Website / Web App","Wordpress, Node JS, React Js",5
https://yloretravel.com/,"Tour & Travel /  Itinerary, Web + Mobile Apps, Mobile Apps, Website / Web App, Product Search / Filter Search","Wordpress, flutter, Woocommerce",6
https://phiber.shop/,"Wholesale / B2B, Ecommerce , Machines / Industrial products, Spare parts / Pumps / Accessories, Custom Product / Product Configurator / Product Creator / Custom Tool / Custom Functionality","Shopify, Shopify Plus",5
https://apps.shopify.com/ectaroship,"Plugins / Apps / Extensions , Rewards / Discounts / Coupons / Offers, Inventory Management /  Manage Inventory /  Manage Products /  Products stock alert",Shopify,6
https://apps.shopify.com/psi-data-integration,"Plugins / Apps / Extensions , Rewards / Discounts / Coupons / Offers, Promotion / Product Promotion",Shopify,5
https://www.figma.com/proto/aLrV9dWyrvsSWnOmloNDgL/Associations-Commons?node-id=102-1628&p=f&t=I8DV3HjeiqB543f2-0&scaling=min-zoom&content-scaling=fixed&page-id=0%3A1,"Community / Association , Blogging / Blogs, Events, Figma, Request a quote / Multi-step Forms / Get a quote , Web Mockups","Mockup Designing",6
https://www.figma.com/proto/WKPggKrQp8qmYrcluhSaQN/PropShare-LLC?page-id=294%3A164&node-id=389-983&viewport=-9760%2C232%2C0.25&t=qD2j3rfXOEVZF2KZ-1&scaling=min-zoom&content-scaling=fixed,"Real Estate / Property Rentals, Figma, Dashboard / Admin Portal / Software / Portal, Web Mockups","Mockup Designing",5
https://apps.apple.com/us/app/anyone-want-to/id6743783294,"Wellness / Health & Fitness / Nutrition / Supplement, Web + Mobile Apps, Dating / Social Networking, Mobile Apps, Activities / Activity / Dance","React Native",5
https://apps.apple.com/us/app/the-movers-and-shakers-dance/id6745867163,"Dating / Social Networking, Mobile Apps, Activities / Activity / Dance","React Native",6
https://apps.apple.com/us/app/autoscopesos-car-theft-alert/id6740322217,"Maps / Google Map / GPS , Mobile Apps, Vehicle Tracking / SOS / Car Safety / Live Location / Location Tracking","React Native",4
https://apps.apple.com/us/app/nexus-box-client-emergency/id6504289069,"Mobile Apps","React Native",4
